customer_id,gender,ages,country,pages_visited,payment_method,cart_value,discount_applied,customer_segment,purchased,product_clicked,loyalty_score,product_category,price,session_date,session_time,device_type,referral_source,repeat_customer
ebaf7f31-6994-484f-8727-6bbac7b1a54f,Male,61,Kiribati,17,Bank Transfer,0.0,1,Loyal,0,successful,31,Clothing,0.0,2025-03-19 03:50:42,8.48,Tablet,Search,1
1ad2bce9-b35f-41d2-aad8-ba11a3132b1f,Male,53,Guernsey,7,Credit Card,81.84,0,Bargain Hunter,1,doctor,97,Beauty,10.96,2025-06-21 13:19:54,1.63,Tablet,Social,1
760872f9-7b72-482a-90c4-04e3fc772ce3,Male,50,Christmas Island,15,Credit Card,0.0,1,Window Shopper,0,wall,66,Clothing,0.0,2025-04-19 20:18:27,11.5,Desktop,Direct,0
93c4378f-3b1a-472c-be94-f753f2cc16cb,Male,19,Greece,16,Crypto,0.0,1,Window Shopper,0,discover,46,Home,0.0,2025-05-09 15:37:30,16.47,Mobile,Email,0
0d0f21fb-a6cb-48d3-8c4e-f26aeebb532c,Male,34,Nauru,12,Bank Transfer,154.68,0,Bargain Hunter,1,little,61,Books,19.09,2025-05-10 01:45:26,25.63,Tablet,Search,1
462bfcc4-dc41-4683-bcb5-74af347722b6,Female,56,Saint Helena,20,PayPal,399.28999999999996,0,Loyal,1,collection,28,Electronics,345.21,2025-02-05 17:50:59,4.88,Desktop,Direct,0
740ffa90-cc96-4605-8dd8-e2518f8d141a,Male,23,Japan,3,Bank Transfer,118.04,0,Bargain Hunter,1,character,36,Home,93.4,2025-03-19 18:50:29,8.11,Tablet,Social,0
3426a2a8-c0ae-425d-9f5d-f4532e88a58b,Female,52,Turks and Caicos Islands,8,Bank Transfer,165.46,1,Impulse Buyer,1,huge,54,Home,74.43,2025-05-26 13:30:09,28.21,Mobile,Email,0
2bd2ce11-4012-4cdc-8bf5-51f48d052c08,Female,33,Macao,6,Credit Card,0.0,1,Bargain Hunter,0,picture,36,Beauty,0.0,2025-06-13 11:40:20,29.02,Tablet,Social,0
287c6e6a-7318-4ec2-9557-42e96b00baec,Female,50,North Macedonia,15,Credit Card,0.0,1,Window Shopper,0,man,63,Home,0.0,2025-02-08 21:11:43,29.25,Tablet,Email,0
e187ad2d-a22f-486d-93b5-e12e626b0e7c,Male,49,Micronesia,3,Bank Transfer,0.0,0,Bargain Hunter,0,there,92,Books,0.0,2025-03-22 22:11:04,13.46,Tablet,Search,1
b0321cd6-07a4-44ac-8671-46fb71401ff2,Male,64,British Indian Ocean Territory (Chagos Archipelago),16,Bank Transfer,165.57999999999998,0,Window Shopper,1,most,17,Electronics,144.1,2025-03-16 12:15:16,26.42,Desktop,Social,0
54e58a7e-c9c0-4709-8f42-4852d8e4c07b,Female,21,Trinidad and Tobago,2,Credit Card,0.0,0,Window Shopper,0,itself,79,Home,0.0,2025-05-09 20:59:10,20.35,Tablet,Social,1
1564fca8-50d9-4524-a376-abd5243362ab,Male,54,Malawi,3,Bank Transfer,0.0,0,Bargain Hunter,0,total,1,Home,0.0,2025-04-26 15:31:11,10.77,Tablet,Social,0
3dfeb83e-151b-4eec-b563-daf2319ce4a3,Male,22,Albania,15,Bank Transfer,0.0,1,Loyal,0,lose,41,Beauty,0.0,2025-01-26 10:48:30,2.4,Desktop,Search,1
ac687e47-6185-425e-bb76-2a2e307c11ac,Female,31,Togo,6,Bank Transfer,198.89000000000001,1,Window Shopper,1,weight,22,Clothing,63.96,2025-04-09 13:07:10,23.63,Desktop,Direct,1
2ccf7663-f2f3-4824-a551-32644da58947,Female,62,Netherlands,7,PayPal,0.0,1,Impulse Buyer,0,money,61,Home,0.0,2025-04-28 05:59:17,22.39,Tablet,Social,0
579b90da-74b6-4693-b1f7-96cdcba13c9c,Male,32,Botswana,17,PayPal,0.0,1,Impulse Buyer,0,seat,2,Books,0.0,2025-02-08 19:29:40,19.76,Desktop,Email,0
dd1bbd59-4f5d-4452-8edb-083fac26e380,Male,53,Indonesia,13,PayPal,0.0,1,Bargain Hunter,0,pull,81,Books,0.0,2025-04-12 13:34:36,13.81,Desktop,Search,1
812be774-4e83-44d2-a4ba-78f8c26c43f0,Male,49,Ghana,10,Credit Card,230.74,1,Loyal,1,unit,91,Beauty,38.37,2025-05-10 10:25:49,12.2,Tablet,Email,0
15e4148d-9058-42e6-a360-2b2a8f2ab5ec,Male,53,Netherlands,16,PayPal,154.78,0,Window Shopper,1,democratic,85,Home,67.95,2025-04-04 14:19:52,6.62,Mobile,Social,1
3cdc09a9-fe52-48f7-8274-138dbbf6e39b,Female,58,Armenia,6,Bank Transfer,0.0,0,Impulse Buyer,0,rule,17,Home,0.0,2025-03-28 19:41:47,25.1,Mobile,Email,1
ade07825-9f4e-4e7f-bd47-9ba67eeb90b3,Female,45,Bulgaria,20,Bank Transfer,75.87,0,Loyal,1,enjoy,59,Clothing,61.92,2025-06-12 22:18:59,13.43,Mobile,Direct,0
5d29f8e0-b163-438a-89ef-a427ec808acf,Female,65,Tanzania,19,PayPal,144.36,0,Impulse Buyer,1,individual,78,Electronics,126.23,2025-03-30 01:07:43,9.96,Desktop,Search,1
196bea96-0d06-4c18-9620-5ce14e3e0b97,Female,26,Faroe Islands,10,Crypto,161.81,0,Impulse Buyer,1,soon,73,Clothing,43.9,2025-04-01 19:23:19,24.3,Mobile,Email,1
edfe86c9-3f2f-45e4-af0c-97b90f0b1cc2,Male,65,Bosnia and Herzegovina,12,Credit Card,0.0,1,Window Shopper,0,fish,6,Books,0.0,2025-03-29 17:34:28,24.54,Tablet,Social,1
0797b623-4d61-4a88-97e6-fcf6754f95f3,Male,61,Australia,14,Bank Transfer,0.0,0,Window Shopper,0,natural,49,Beauty,0.0,2025-04-12 08:22:00,14.31,Tablet,Social,1
658d9822-b4f4-463a-b4cb-122c370c32e5,Female,58,Djibouti,20,Credit Card,0.0,0,Impulse Buyer,0,loss,7,Books,0.0,2025-02-15 06:44:43,21.87,Desktop,Email,0
d6faf99e-0bda-459f-bde6-55d9585e40e4,Female,33,Heard Island and McDonald Islands,11,Bank Transfer,147.39,1,Loyal,1,accept,80,Home,38.41,2025-03-08 05:35:48,6.41,Tablet,Direct,0
2f1f64f5-f65a-4515-9a8a-6c6d36051efe,Female,58,Heard Island and McDonald Islands,12,Credit Card,0.0,1,Impulse Buyer,0,kid,61,Home,0.0,2025-01-24 23:04:16,21.11,Tablet,Social,0
01f5805e-72a8-4801-b5c8-9a9bb4ed9788,Male,53,Congo,10,PayPal,55.63,1,Bargain Hunter,1,themselves,85,Books,23.54,2025-04-22 19:07:24,2.2,Desktop,Social,1
44d3b484-e732-42fe-b082-7cb5be6b0524,Female,24,Congo,2,Bank Transfer,0.0,1,Bargain Hunter,0,among,95,Beauty,0.0,2025-02-18 16:46:21,22.55,Desktop,Social,0
720fd814-a1f2-4494-adf5-b27eb2e720b1,Female,40,Jersey,11,PayPal,51.45,0,Bargain Hunter,1,minute,47,Beauty,10.68,2025-02-03 14:36:04,20.04,Tablet,Search,1
e851664f-6e8b-40a9-817c-df1b8bb1df36,Female,49,El Salvador,5,Credit Card,149.34,1,Window Shopper,1,manager,49,Clothing,87.88,2025-06-19 02:55:43,29.65,Tablet,Social,0
fb77c68d-6ae0-434f-aff4-5dac6292117e,Male,60,Vietnam,5,Credit Card,0.0,0,Loyal,0,others,10,Electronics,0.0,2025-06-28 20:09:44,16.56,Desktop,Email,0
7ef4895f-8741-4d95-92b9-4cd9f60e638c,Female,31,Jamaica,13,PayPal,243.93,1,Window Shopper,1,use,28,Electronics,162.07,2025-06-16 21:20:39,17.62,Desktop,Social,1
11525b3c-5b90-48a9-9688-5a79d15fbd0e,Female,32,Ghana,3,Credit Card,354.38,0,Window Shopper,1,past,20,Home,194.3,2025-07-08 14:47:32,13.43,Desktop,Search,1
41a0b0a3-5253-4dc2-816e-5b2339663387,Female,61,Thailand,18,Crypto,0.0,1,Bargain Hunter,0,dark,33,Home,0.0,2025-02-09 06:37:58,25.54,Mobile,Direct,1
a79ef68d-3eb7-4a39-91fd-9e710a7365e1,Female,40,Togo,4,PayPal,0.0,0,Loyal,0,personal,14,Home,0.0,2025-07-04 20:57:48,22.26,Mobile,Social,1
b11dca0a-c3ac-4b7d-869b-cd737d229d83,Male,41,Azerbaijan,19,Crypto,112.1,1,Impulse Buyer,1,student,38,Books,35.13,2025-07-18 00:10:53,11.47,Mobile,Email,1
a80ffbbe-5f41-406c-8591-b45108e1675e,Female,46,Bosnia and Herzegovina,2,Credit Card,0.0,0,Window Shopper,0,effort,63,Home,0.0,2025-05-05 08:36:26,7.55,Desktop,Direct,0
291a7128-804c-4475-949b-edb4b7b9eeaa,Male,49,Norway,11,Bank Transfer,0.0,0,Bargain Hunter,0,suddenly,73,Clothing,0.0,2025-03-02 16:06:54,26.59,Desktop,Search,0
9b4f27f2-63a2-4dac-9b89-97e405ec9c79,Female,50,Poland,10,Credit Card,85.7,0,Loyal,1,everything,45,Home,74.34,2025-02-23 14:55:42,15.34,Tablet,Direct,0
e8072e84-c994-46df-8b73-ebc4cb89b4ea,Female,64,Antigua and Barbuda,20,Credit Card,0.0,1,Loyal,0,may,20,Home,0.0,2025-06-19 23:46:43,9.21,Mobile,Social,0
cb06fd8f-65f2-4c9a-b1ed-18689af9b5db,Male,40,Rwanda,7,Crypto,162.66,0,Window Shopper,1,method,43,Clothing,82.96,2025-06-26 21:03:09,17.72,Mobile,Social,1
eb522dc0-d9d8-4d2f-bb2f-7403aa001d10,Female,26,Saint Martin,14,Credit Card,8.379999999999999,0,Loyal,1,interesting,90,Books,6.59,2025-04-17 23:14:58,5.89,Tablet,Email,1
e4a4e286-243a-4599-8ee0-8b69e36fd16b,Female,26,Western Sahara,2,Bank Transfer,221.4,0,Bargain Hunter,1,first,56,Home,38.96,2025-01-20 14:36:53,12.65,Tablet,Search,0
a4f47fd0-3a43-4957-9823-2a35bab57605,Female,28,Georgia,1,Crypto,0.0,0,Impulse Buyer,0,nation,15,Books,0.0,2025-03-25 02:01:22,1.54,Desktop,Search,0
bb4cec27-97d3-4694-b9b1-ba605855346b,Female,39,Tokelau,12,Crypto,175.35,1,Window Shopper,1,wall,32,Books,35.6,2025-03-06 08:36:14,2.39,Tablet,Direct,0
5d94e965-b3b6-410c-b3e0-3b0afe56da33,Male,51,Benin,17,Credit Card,106.47999999999999,0,Impulse Buyer,1,wear,16,Clothing,96.63,2025-04-23 16:37:43,13.25,Tablet,Social,1
d2af7d15-ff5e-4727-a7a6-7bf2a5141539,Female,25,Central African Republic,6,PayPal,0.0,0,Window Shopper,0,edge,50,Beauty,0.0,2025-05-14 21:21:49,17.28,Mobile,Email,0
c665061e-cb73-4121-be40-0a081d353691,Female,44,Togo,7,Crypto,210.13,1,Loyal,1,quickly,4,Home,131.19,2025-02-25 13:13:13,10.89,Desktop,Direct,0
413ff947-9721-49e3-b738-0e7317c8f160,Male,41,Cameroon,20,Credit Card,122.37,1,Bargain Hunter,1,recently,26,Clothing,59.47,2025-04-19 02:27:07,23.21,Tablet,Search,0
7ebd7a49-a947-4858-9096-8038fd93bacb,Male,34,Andorra,15,Bank Transfer,338.51,0,Loyal,1,little,85,Electronics,294.31,2025-02-04 16:47:53,14.02,Desktop,Email,1
41046d6a-29df-48d1-a407-74b0d69b71cf,Male,63,Brunei Darussalam,1,Bank Transfer,0.0,0,Window Shopper,0,pressure,66,Electronics,0.0,2025-01-20 21:08:57,7.71,Desktop,Direct,1
9b4c86ec-533c-4d11-9d10-10056b7b7b1c,Male,20,Bosnia and Herzegovina,13,PayPal,317.97,1,Bargain Hunter,1,beat,89,Home,128.5,2025-03-20 11:08:35,3.42,Mobile,Direct,1
01c3a3b6-0dc8-4bfc-a48d-4cb9dc422fff,Male,49,Djibouti,14,PayPal,0.0,0,Impulse Buyer,0,certainly,41,Books,0.0,2025-03-22 03:23:51,26.09,Tablet,Social,0
21402e9b-eef0-472c-b782-a162a7da4fb4,Female,32,New Caledonia,16,PayPal,342.44,1,Window Shopper,1,meet,65,Electronics,250.6,2025-04-28 22:59:36,10.08,Tablet,Email,0
122a9288-6b7f-49bb-8af7-000b7e16e6aa,Female,25,Guernsey,7,Credit Card,0.0,1,Impulse Buyer,0,per,43,Clothing,0.0,2025-07-10 18:29:50,7.18,Tablet,Direct,1
19214c98-c427-44f5-a23c-b6ea12389da3,Female,29,Mongolia,6,Credit Card,173.68,1,Window Shopper,1,environment,79,Beauty,40.65,2025-07-22 13:48:22,29.8,Mobile,Email,1
95d06a2a-ca0e-4701-9ef4-a7c29dd99341,Male,44,French Guiana,20,Credit Card,47.58,0,Bargain Hunter,1,American,64,Books,29.55,2025-06-02 18:06:23,19.42,Tablet,Email,0
7ea4ffde-b0f1-468c-9303-5d1f7ceb6127,Female,41,Nigeria,10,Crypto,0.0,0,Impulse Buyer,0,house,19,Beauty,0.0,2025-06-03 17:03:37,12.11,Tablet,Email,1
54915f42-8227-4435-8610-c6de62c2f5ed,Female,37,Pitcairn Islands,16,Credit Card,102.2,1,Window Shopper,1,conference,1,Clothing,22.12,2025-07-09 00:22:51,23.56,Tablet,Direct,0
3b9389ff-9189-4c93-a105-89a1a91848be,Female,61,Swaziland,12,Crypto,94.93,0,Loyal,1,able,22,Books,38.45,2025-06-26 01:41:28,6.87,Mobile,Search,1
bda10e9b-795a-401e-952e-0fc7445cd45c,Male,42,Swaziland,9,Crypto,0.0,1,Window Shopper,0,sell,41,Home,0.0,2025-03-03 11:37:11,3.02,Tablet,Social,1
bc80314f-94f8-4c4c-a9a4-f3cef60baa62,Male,58,Papua New Guinea,19,PayPal,0.0,0,Window Shopper,0,easy,89,Electronics,0.0,2025-03-12 18:10:48,15.18,Mobile,Search,0
8a3d70c2-99dc-4466-b02c-02ac231632a4,Female,31,Andorra,4,Credit Card,0.0,1,Window Shopper,0,year,79,Clothing,0.0,2025-03-31 12:23:17,8.38,Tablet,Search,1
4b1ed117-ab07-4437-bf90-891fac510384,Female,22,Malawi,1,Credit Card,241.26999999999998,0,Impulse Buyer,1,toward,62,Clothing,87.14,2025-06-23 00:26:53,6.29,Desktop,Direct,0
d864701b-018d-4b21-9281-76fdf7a11843,Female,31,Poland,16,PayPal,308.94,1,Window Shopper,1,suggest,73,Home,120.29,2025-06-07 21:49:42,11.03,Tablet,Email,0
4931a965-d850-4e25-bf51-d2c9262287a1,Female,31,Uzbekistan,13,Bank Transfer,243.67000000000002,0,Loyal,1,fight,97,Clothing,47.18,2025-07-13 12:05:30,12.36,Mobile,Search,1
8906fd04-0ebc-41b2-b301-87e1e63eaa2c,Female,40,Serbia,12,Bank Transfer,144.63,1,Bargain Hunter,1,account,18,Beauty,6.95,2025-03-05 18:24:30,13.13,Mobile,Social,1
fb88708d-efac-4938-b2f1-206c604b1e3b,Female,46,Albania,15,PayPal,0.0,1,Bargain Hunter,0,four,78,Home,0.0,2025-05-02 01:26:31,4.52,Mobile,Social,1
7911a40e-3449-4c7b-858d-dbfe4c5afac8,Male,42,Pitcairn Islands,11,Credit Card,0.0,0,Loyal,0,capital,26,Books,0.0,2025-07-09 19:23:03,24.23,Desktop,Social,1
1a05464c-faf3-4ccd-bf32-4b420b2c0eae,Male,39,Timor-Leste,11,Crypto,0.0,0,Window Shopper,0,raise,43,Beauty,0.0,2025-01-16 09:57:18,22.74,Mobile,Email,0
0b71fe65-f747-490e-9fc8-c89d55c1d8dc,Male,34,Kenya,8,Crypto,250.03,1,Window Shopper,1,add,64,Home,65.09,2025-03-28 21:54:55,23.6,Desktop,Direct,0
e5326f5d-025d-4b27-9f44-394e91bbafd5,Female,30,Ecuador,20,Bank Transfer,0.0,0,Impulse Buyer,0,try,10,Books,0.0,2025-05-05 07:21:09,4.45,Tablet,Social,0
df9f5587-3441-4bd8-8eb8-ced3d18f31b1,Female,65,Germany,15,Bank Transfer,0.0,0,Loyal,0,seem,67,Home,0.0,2025-01-05 08:55:48,19.98,Desktop,Search,0
6a6e7787-ce58-43cb-9747-bb9259290ce5,Male,55,Uruguay,2,Crypto,0.0,1,Impulse Buyer,0,table,43,Home,0.0,2025-03-20 11:55:01,18.43,Mobile,Direct,1
7e30e2a8-cd3c-473b-8eb5-a5a6c9ce1544,Female,53,Solomon Islands,19,PayPal,0.0,0,Bargain Hunter,0,nor,2,Books,0.0,2025-01-10 10:18:07,27.85,Mobile,Social,0
fad1d2dd-dc1f-42d0-ba05-6e1122a6b80f,Male,61,Yemen,5,PayPal,0.0,0,Impulse Buyer,0,country,93,Books,0.0,2025-05-12 00:10:32,2.87,Mobile,Social,0
59f3ff87-c231-480c-9b34-4dae562b00bf,Male,40,Brazil,4,PayPal,0.0,0,Loyal,0,food,32,Books,0.0,2025-04-08 09:10:52,27.37,Desktop,Social,0
4dd09367-5e11-4ad9-8877-15d528c5b758,Female,55,Iraq,15,PayPal,0.0,0,Loyal,0,public,83,Beauty,0.0,2025-03-08 22:54:33,15.21,Desktop,Email,0
8e9af95f-f21d-4c66-852c-3025545f8b2b,Male,43,Bouvet Island (Bouvetoya),3,Crypto,215.06,0,Loyal,1,television,5,Clothing,35.22,2025-01-23 16:13:14,13.32,Tablet,Social,0
0ec53e31-7018-43fe-88a1-173c2c0324c5,Male,65,Comoros,16,Credit Card,0.0,1,Window Shopper,0,reality,95,Books,0.0,2025-03-19 00:19:14,16.85,Mobile,Direct,0
52f7fa99-298a-4ef3-b72f-422935a07cfb,Male,45,Mexico,19,Bank Transfer,404.54999999999995,1,Bargain Hunter,1,participant,52,Electronics,227.42,2025-01-20 07:50:51,27.9,Desktop,Social,1
5a1bf901-b35e-4bdd-bac7-0f0d231731a9,Male,48,Suriname,2,Credit Card,0.0,0,Impulse Buyer,0,politics,32,Clothing,0.0,2025-01-18 08:38:57,9.75,Mobile,Direct,0
56288e27-8ad8-4399-a361-b3e0954dd62e,Male,53,Uruguay,8,Bank Transfer,604.39,1,Window Shopper,1,collection,63,Electronics,443.16,2025-01-19 18:54:22,15.23,Desktop,Email,0
b45646b5-ba76-4192-89d4-9f63e95d6df8,Male,28,San Marino,14,PayPal,156.04,1,Bargain Hunter,1,amount,78,Books,19.23,2025-03-26 12:36:23,7.06,Mobile,Social,0
a62beaf7-fae1-4733-8576-c25567f7789b,Female,43,Zimbabwe,12,Bank Transfer,286.21000000000004,1,Impulse Buyer,1,too,56,Home,94.65,2025-02-22 23:44:33,25.82,Mobile,Direct,1
577eea1d-c21a-42ab-9ea4-549cbdd1a9ef,Female,39,Zambia,4,Credit Card,193.85000000000002,0,Loyal,1,role,25,Clothing,67.31,2025-01-11 07:11:33,12.65,Desktop,Direct,0
09bce1a4-8dc0-4fb1-8b4a-73f24753e2b7,Female,64,Aruba,8,Bank Transfer,0.0,1,Loyal,0,available,39,Electronics,0.0,2025-05-21 16:34:20,11.71,Tablet,Social,0
c41f4b85-a58e-44a9-8a2d-c4524665a636,Female,55,Slovenia,14,Crypto,518.63,1,Loyal,1,among,60,Electronics,496.46,2025-01-24 23:40:25,6.14,Tablet,Search,1
c6172230-1437-42e1-a9f1-2b3e087dd05c,Male,29,Guam,12,Credit Card,85.89,0,Loyal,1,build,43,Clothing,43.01,2025-06-26 05:41:33,7.45,Desktop,Social,1
fcc2f6b3-0c54-4652-a7ef-c542f336da68,Male,49,Malawi,19,Crypto,180.10999999999999,0,Window Shopper,1,him,43,Clothing,14.35,2025-03-08 13:08:32,18.63,Tablet,Social,1
11437d4d-76a2-415d-9428-9317b2226c73,Female,56,Christmas Island,10,Bank Transfer,0.0,0,Impulse Buyer,0,again,50,Beauty,0.0,2025-05-27 01:26:28,7.57,Tablet,Direct,0
0ea99a24-3a62-48d8-b2a8-25bfcb3afac0,Male,35,Tuvalu,9,Crypto,149.47,1,Bargain Hunter,1,by,47,Beauty,57.9,2025-07-03 09:48:52,13.96,Tablet,Email,1
8b948f87-eeed-47fa-842f-4ac3e8c51c9f,Female,57,Sao Tome and Principe,2,PayPal,0.0,1,Window Shopper,0,process,11,Beauty,0.0,2025-04-10 12:20:40,16.79,Tablet,Search,0
c547a88c-edc1-4548-bca7-2da1a135e7d7,Male,24,Niger,13,Bank Transfer,0.0,0,Bargain Hunter,0,small,37,Electronics,0.0,2025-02-26 17:22:28,24.62,Desktop,Search,1
55ff1657-26d5-4585-bf91-de386c46bb58,Male,51,Sudan,14,Credit Card,0.0,1,Impulse Buyer,0,break,75,Books,0.0,2025-01-22 03:40:52,22.4,Tablet,Social,1
62b8a457-6436-4bde-bb62-86fe346be07b,Male,49,Netherlands Antilles,6,Bank Transfer,0.0,1,Window Shopper,0,tonight,84,Clothing,0.0,2025-07-06 06:19:10,5.64,Desktop,Search,1
79bc7341-d7bb-4231-9a1d-a8716181670a,Male,58,Vanuatu,14,Credit Card,78.98,1,Bargain Hunter,1,second,10,Beauty,32.02,2025-04-29 13:05:22,10.95,Mobile,Email,0
45a95f37-3b54-4b6d-b8c0-867bee513d52,Female,61,Papua New Guinea,4,PayPal,0.0,0,Loyal,0,trial,13,Home,0.0,2025-03-10 15:41:36,26.7,Tablet,Email,1
be1094f9-00c4-41aa-94f6-8ed53f8770f9,Female,19,North Macedonia,11,PayPal,0.0,0,Bargain Hunter,0,month,97,Books,0.0,2025-04-15 19:34:51,16.83,Desktop,Email,0
decbcb8a-b9ab-4e12-8873-b62029f76109,Male,65,Austria,3,PayPal,0.0,1,Impulse Buyer,0,politics,52,Books,0.0,2025-04-05 20:18:35,29.33,Mobile,Search,0
7947a519-475c-4731-8601-e45d12a35cc3,Male,60,Isle of Man,10,Credit Card,0.0,0,Impulse Buyer,0,role,14,Electronics,0.0,2025-07-19 00:13:01,22.52,Desktop,Social,0
3ad9ce15-d976-4197-9781-647ca92bb2e6,Male,65,Estonia,1,PayPal,155.68,1,Window Shopper,1,heart,60,Beauty,18.56,2025-07-11 12:23:08,4.25,Mobile,Social,1
46da1513-4aa8-4df9-a35e-82146246e12e,Female,50,Iraq,12,Credit Card,341.61,1,Loyal,1,step,96,Electronics,243.2,2025-03-10 13:28:29,2.6,Mobile,Search,1
9700caee-004f-475d-a46a-e7c59f1fd011,Female,46,Ireland,20,Bank Transfer,0.0,0,Window Shopper,0,action,56,Electronics,0.0,2025-03-02 15:44:39,29.76,Desktop,Direct,0
e966abc9-f7ab-4616-a77d-83e76ae5a458,Male,42,Isle of Man,17,Crypto,0.0,1,Window Shopper,0,of,76,Beauty,0.0,2025-07-13 12:19:33,7.21,Desktop,Direct,1
b12815bc-7750-461c-bbd9-e0e44d4ae7a7,Female,39,Myanmar,16,Crypto,90.9,0,Impulse Buyer,1,because,81,Clothing,80.45,2025-04-01 01:39:53,15.91,Tablet,Email,1
72832e62-4798-4119-9592-7b1669849ba0,Male,39,Turkey,13,Credit Card,0.0,1,Impulse Buyer,0,seven,44,Books,0.0,2025-01-05 18:31:24,12.09,Mobile,Search,1
5678e755-dbad-46ac-8fdd-e0966565aae5,Male,50,Bermuda,11,PayPal,0.0,1,Loyal,0,what,19,Beauty,0.0,2025-04-11 17:06:32,10.36,Tablet,Email,0
ef129536-a752-4be3-b620-64cc2266eee9,Male,35,British Indian Ocean Territory (Chagos Archipelago),19,Bank Transfer,0.0,0,Loyal,0,most,47,Clothing,0.0,2025-06-29 03:59:17,19.22,Tablet,Direct,1
cc6e3bf5-e17e-4c27-8a52-bf571e74f321,Female,21,Jamaica,8,Crypto,0.0,1,Loyal,0,deep,92,Beauty,0.0,2025-02-16 23:33:31,15.19,Tablet,Search,0
21077c1c-d50b-4865-9322-9735e43ea594,Male,18,Eritrea,10,Bank Transfer,0.0,0,Window Shopper,0,put,79,Beauty,0.0,2025-01-27 18:21:43,15.33,Desktop,Email,0
aafffa9b-6ccd-4051-862e-21d79bb61b23,Male,58,Bahrain,16,PayPal,73.91,1,Bargain Hunter,1,thousand,79,Books,30.89,2025-07-06 15:15:29,3.24,Mobile,Direct,1
10f0f5f7-4378-4680-ac59-311f68198e8c,Male,35,Romania,20,Crypto,0.0,1,Bargain Hunter,0,dark,70,Electronics,0.0,2025-06-02 02:44:20,23.59,Desktop,Direct,1
46ad7c85-0efd-4a9e-b8c7-a69f12ed979b,Male,20,Cote d'Ivoire,5,Bank Transfer,316.59000000000003,1,Loyal,1,nearly,43,Electronics,143.15,2025-03-01 02:26:47,15.08,Tablet,Direct,1
ba18934d-8f3c-42b2-8036-ac3e5e2fee49,Female,63,Bermuda,7,Credit Card,266.07,1,Window Shopper,1,war,65,Home,113.88,2025-07-24 20:19:21,2.1,Tablet,Social,1
a7f00748-0b61-4121-894e-bec65f0cca4a,Female,26,Cocos (Keeling) Islands,4,Bank Transfer,0.0,0,Loyal,0,window,31,Books,0.0,2025-01-04 00:54:06,3.68,Tablet,Search,0
39301dfc-3a3c-4e7a-965f-41995e0e06a5,Female,52,Gibraltar,14,Crypto,0.0,1,Loyal,0,modern,9,Books,0.0,2025-04-15 11:49:55,7.43,Tablet,Search,0
35dada38-887b-483d-a67a-aaad839b7365,Female,54,Iceland,4,Crypto,410.87,1,Bargain Hunter,1,listen,51,Electronics,378.84,2025-04-25 10:01:44,4.66,Tablet,Email,1
95082ac4-dd67-47d9-bec0-b4f6abe1741a,Female,26,Bermuda,19,Crypto,0.0,0,Impulse Buyer,0,turn,11,Books,0.0,2025-05-12 15:02:24,26.89,Tablet,Email,1
26461823-6897-405a-b3af-b6f2b120ecc8,Male,35,Turks and Caicos Islands,2,PayPal,212.95,1,Impulse Buyer,1,bad,12,Home,126.34,2025-03-14 08:22:52,20.63,Mobile,Direct,0
b344de33-f84c-4a21-8b30-e5706e26fdf6,Male,35,Niger,5,Bank Transfer,270.82,0,Loyal,1,involve,36,Clothing,83.73,2025-04-23 11:12:46,9.22,Mobile,Direct,1
1da4967c-1364-4004-8459-176d925521ba,Male,35,Heard Island and McDonald Islands,5,PayPal,483.09000000000003,1,Loyal,1,professor,10,Electronics,466.37,2025-02-10 06:52:21,13.15,Desktop,Direct,1
5ed132dc-349d-4b1a-8026-a3359a5d61b9,Female,23,Suriname,8,PayPal,0.0,1,Bargain Hunter,0,actually,75,Home,0.0,2025-01-26 20:47:38,15.38,Tablet,Search,0
cd3d9bb7-39f5-4128-aa8c-36a6520f3401,Female,43,Syrian Arab Republic,17,Credit Card,0.0,1,Loyal,0,suddenly,48,Books,0.0,2025-05-01 22:14:17,12.9,Tablet,Search,1
4f363106-dc05-40a7-aa02-491fe8fb85b5,Male,32,Bangladesh,17,Bank Transfer,70.13,0,Loyal,1,national,11,Books,45.74,2025-03-01 09:56:37,24.65,Tablet,Direct,0
1ba0e324-ad45-4f86-8cf4-43fa816b59cf,Female,46,Saint Pierre and Miquelon,9,PayPal,0.0,1,Bargain Hunter,0,carry,15,Clothing,0.0,2025-03-24 02:53:00,11.97,Tablet,Search,0
0752e19f-0619-4901-885f-b9ff87bb471b,Female,49,Guam,13,Crypto,136.01,1,Bargain Hunter,1,be,56,Home,32.9,2025-01-27 03:46:16,18.75,Mobile,Search,0
dcca434f-e235-46fe-8e00-00073aec4750,Male,39,Vanuatu,9,Crypto,0.0,0,Bargain Hunter,0,police,77,Clothing,0.0,2025-02-09 00:58:14,25.5,Desktop,Email,1
a479c7b3-c6ca-4110-b85f-2baa25a05944,Female,46,Saint Martin,12,PayPal,0.0,0,Window Shopper,0,building,86,Electronics,0.0,2025-06-05 20:52:12,19.01,Desktop,Direct,0
a3640ad5-773d-492e-8b01-5c0afe99143b,Female,29,Argentina,9,Crypto,0.0,0,Window Shopper,0,detail,23,Beauty,0.0,2025-01-21 06:28:40,2.15,Tablet,Direct,0
6fef338b-1f54-47ce-9bd3-2855d3ed2af6,Male,29,Niger,9,Bank Transfer,217.82,1,Bargain Hunter,1,shoulder,36,Home,174.91,2025-06-21 14:39:54,11.71,Mobile,Direct,1
